编号,ID,姓,性别,投资金额,投资日期,投资时间,
23636,a2***66,温,先生,100.00,2015-04-23,19:40,
23636,m1***10,朱,女士,100.00,2015-04-23,19:41,
23636,li***ng,刘,先生,100.00,2015-04-23,19:41,
23636,wy***30,王,女士,100.00,2015-04-23,19:41,
23636,Sa***10,冯,女士,100.00,2015-04-23,19:41,
23636,13***06,陈,女士,100.00,2015-04-23,19:41,
23636,ta***en,谈,先生,200.00,2015-04-23,19:41,
23636,Lq***68,刘,女士,303.29,2015-04-23,19:41,
23636,a2***71,张,先生,100.00,2015-04-23,19:41,
23636,13***12,魏,先生,100.00,2015-04-23,19:41,
23636,zy***90,周,女士,100.00,2015-04-23,19:41,
23636,wy***15,王,女士,100.16,2015-04-23,19:41,
23636,19***05,王,先生,103.00,2015-04-23,19:41,
23636,yo***56,林,先生,100.00,2015-04-23,19:41,
23636,ji***26,高,女士,100.00,2015-04-23,19:41,
23636,ca***g1,张,先生,100.00,2015-04-23,19:41,
23636,li***an,刘,女士,100.00,2015-04-23,19:41,
23636,hk***00,黄,先生,100.00,2015-04-23,19:41,
23636,qi***22,梁,女士,100.00,2015-04-23,19:41,
23636,ea***05,申,女士,100.00,2015-04-23,19:41,
23636,yu***an,臧,先生,100.00,2015-04-23,19:41,
23636,wh***23,王,先生,100.00,2015-04-23,19:41,
23636,fa***51,刘,先生,103.15,2015-04-23,19:41,
23636,ev***ny,黄,先生,100.00,2015-04-23,19:41,
23636,cs***23,陈,女士,100.00,2015-04-23,19:41,
23636,la***01,朱,先生,100.00,2015-04-23,19:41,
23636,ww***pl,童,女士,100.00,2015-04-23,19:41,
23636,15***50,张,女士,100.00,2015-04-23,19:41,
23636,li***un,李,先生,100.00,2015-04-23,19:41,
23636,lv***12,吕,先生,100.00,2015-04-23,19:41,
23636,a2***73,郭,女士,100.00,2015-04-23,19:41,
23636,gx***23,戈,女士,100.00,2015-04-23,19:41,
23636,li***ng,林,先生,103.00,2015-04-23,19:41,
23636,13***95,黎,先生,112.01,2015-04-23,19:41,
23636,x6***jy,谢,女士,100.01,2015-04-23,19:41,
23636,cs***14,陈,先生,100.00,2015-04-23,19:41,
23636,lu***om,罗,先生,100.00,2015-04-23,19:41,
23636,zh***sy,张,女士,800.00,2015-04-23,19:41,
23636,ch***v1,王,女士,100.00,2015-04-23,19:41,
23636,m1***83,曹,女士,100.00,2015-04-23,19:41,
23636,su***de,孙,先生,100.00,2015-04-23,19:41,
23636,ch***06,陈,先生,100.00,2015-04-23,19:41,
23636,sh***ao,单,先生,103.18,2015-04-23,19:41,
23636,wa***14,杨,先生,100.00,2015-04-23,19:41,
23636,ea***01,许,女士,100.00,2015-04-23,19:42,
23636,ke***84,郭,先生,100.00,2015-04-23,19:42,
23636,ew***11,李,女士,100.00,2015-04-23,19:42,
23636,qi***30,秦,先生,100.00,2015-04-23,19:42,
23636,la***02,张,女士,100.00,2015-04-23,19:42,
23636,go***rt,刘,女士,103.00,2015-04-23,19:42,
23636,lu***ne,李,先生,103.00,2015-04-23,19:42,
23636,XI***99,吕,女士,100.00,2015-04-23,19:42,
23636,li***08,李,女士,100.00,2015-04-23,19:42,
23636,15***74,孙,先生,106.77,2015-04-23,19:42,
23636,ma***88,黄,女士,100.00,2015-04-23,19:42,
23636,Wy***15,陈,先生,100.00,2015-04-23,19:42,
23636,fl***ka,梁,女士,1000.00,2015-04-23,19:42,
23636,L***,李,女士,100.00,2015-04-23,19:42,
23636,ji***87,张,先生,100.00,2015-04-23,19:42,
23636,13***09,王,女士,100.00,2015-04-23,19:42,
23636,zj***96,朱,女士,103.00,2015-04-23,19:42,
23636,a1***49,谭,女士,100.00,2015-04-23,19:42,
23636,15***07,谢,女士,113.32,2015-04-23,19:42,
23636,13***10,杨,先生,100.00,2015-04-23,19:42,
23636,fl***ka,梁,女士,1000.00,2015-04-23,19:42,
23636,ea***02,李,先生,100.00,2015-04-23,19:42,
23636,ps***23,彭,女士,100.00,2015-04-23,19:42,
23636,ti***ng,白,女士,100.00,2015-04-23,19:42,
23636,ha***31,应,先生,100.00,2015-04-23,19:42,
23636,a1***75,黎,女士,111.41,2015-04-23,19:42,
23636,li***88,林,先生,100.00,2015-04-23,19:42,
23636,13***98,徐,女士,100.00,2015-04-23,19:42,
23636,Yu***in,张,先生,100.00,2015-04-23,19:42,
23636,ji***se,宋,女士,100.00,2015-04-23,19:42,
23636,li***na,刘,女士,800.00,2015-04-23,19:42,
23636,ha***14,于,女士,100.00,2015-04-23,19:42,
23636,PE***RW,吴,先生,103.15,2015-04-23,19:42,
23636,yu***10,张,女士,100.00,2015-04-23,19:42,
23636,fe***92,林,先生,100.00,2015-04-23,19:42,
23636,li***in,李,女士,1000.00,2015-04-23,19:42,
23636,ha***08,李,女士,100.00,2015-04-23,19:42,
23636,Wu***73,武,女士,100.00,2015-04-23,19:42,
23636,la***02,傅,女士,100.00,2015-04-23,19:42,
23636,cq***lx,卢,先生,100.00,2015-04-23,19:43,
23636,yy***58,余,女士,100.00,2015-04-23,19:43,
23636,y***,杨,先生,100.00,2015-04-23,19:43,
23636,le***14,赵,女士,103.15,2015-04-23,19:43,
23636,LI***NG,刘,女士,5503.00,2015-04-23,19:43,
23636,ma***89,陈,先生,106.49,2015-04-23,19:43,
23636,dx***06,丁,先生,100.00,2015-04-23,19:43,
23636,wl***62,王,女士,100.00,2015-04-23,19:43,
23636,ha***90,韩,女士,200000.00,2015-04-23,19:43,
23636,gr***39,杜,女士,100.00,2015-04-23,19:43,
23636,ww***16,杨,女士,100.00,2015-04-23,19:43,
23636,xi***ng,单,先生,106.18,2015-04-23,19:43,
23636,xu***ng,薛,女士,100.00,2015-04-23,19:43,
23636,xm***89,唐,女士,100.44,2015-04-23,19:43,
23636,lu***00,罗,先生,100.00,2015-04-23,19:43,
23636,zo***en,邹,女士,100.00,2015-04-23,19:43,
23636,la***02,张,先生,100.00,2015-04-23,19:43,
23636,ap***e5,张,女士,100.00,2015-04-23,19:43,
23636,zh***11,杨,女士,100.00,2015-04-23,19:43,
23636,zh***ng,张,女士,100.00,2015-04-23,19:43,
23636,XI***23,陈,先生,100.00,2015-04-23,19:43,
23636,we***22,朱,女士,100.00,2015-04-23,19:43,
23636,Re***ly,朱,女士,500.00,2015-04-23,19:43,
23636,to***ir,汤,先生,100.02,2015-04-23,19:43,
23636,ti***ei,田,女士,100.00,2015-04-23,19:43,
23636,fa***53,李,先生,103.16,2015-04-23,19:43,
23636,xi***er,杨,女士,100.00,2015-04-23,19:43,
23636,L6***25,李,先生,103.00,2015-04-23,19:43,
23636,zh***81,赵,先生,100.26,2015-04-23,19:43,
23636,ww***06,熊,女士,100.00,2015-04-23,19:43,
23636,s1***72,盛,女士,100.00,2015-04-23,19:43,
23636,ya***ao,杨,女士,100.00,2015-04-23,19:43,
23636,19***yn,余,女士,100.00,2015-04-23,19:43,
23636,wa***60,何,先生,110.90,2015-04-23,19:43,
23636,li***ai,王,先生,106.45,2015-04-23,19:43,
23636,ma***mm,金,先生,103.00,2015-04-23,19:43,
23636,ka***an,臧,女士,100.00,2015-04-23,19:43,
23636,li***a7,李,女士,100.00,2015-04-23,19:43,
23636,hu***jx,胡,先生,100.00,2015-04-23,19:43,
23636,ly***07,李,女士,100.00,2015-04-23,19:43,
23636,my***05,马,女士,100.00,2015-04-23,19:43,
23636,ch***tv,梁,先生,100.00,2015-04-23,19:43,
23636,lm***15,王,先生,100.00,2015-04-23,19:43,
23636,mc***ng,刘,先生,112.64,2015-04-23,19:43,
23636,ap***70,李,先生,170.14,2015-04-23,19:43,
23636,yu***g1,于,先生,100.00,2015-04-23,19:43,
23636,gu***yu,郭,女士,100.00,2015-04-23,19:44,
23636,ya***li,杨,先生,100.00,2015-04-23,19:44,
23636,15***27,吴,先生,100.00,2015-04-23,19:44,
23636,ca***ng,陈,女士,100.00,2015-04-23,19:44,
23636,Ol***25,于,女士,100.00,2015-04-23,19:44,
23636,a1***17,安,先生,100.00,2015-04-23,19:44,
23636,xu***14,薛,女士,100.00,2015-04-23,19:44,
23636,sy***31,施,先生,100.00,2015-04-23,19:44,
23636,wa***22,王,先生,100.00,2015-04-23,19:44,
23636,Ta***aT,刘,先生,100.00,2015-04-23,19:44,
23636,ca***52,蔡,女士,207.67,2015-04-23,19:44,
23636,ho***n0,侯,女士,100.00,2015-04-23,19:44,
23636,lz***71,周,女士,100.00,2015-04-23,19:44,
23636,mc***96,邓,女士,100.00,2015-04-23,19:44,
23636,ha***i3,韩,先生,100.00,2015-04-23,19:44,
23636,zh***ng,钟,先生,100.00,2015-04-23,19:44,
23636,pc***yx,蒲,先生,100.00,2015-04-23,19:44,
23636,zg***95,赵,女士,100.00,2015-04-23,19:44,
23636,he***65,贺,女士,100.00,2015-04-23,19:44,
23636,xi***in,肖,女士,100.00,2015-04-23,19:44,
23636,sh***22,沈,先生,100.00,2015-04-23,19:44,
23636,s1***63,江,女士,100.00,2015-04-23,19:44,
23636,gs***ng,何,先生,100.00,2015-04-23,19:44,
23636,xi***63,王,女士,100.00,2015-04-23,19:44,
23636,13***89,俞,女士,100.00,2015-04-23,19:44,
23636,xl***54,杨,女士,100.00,2015-04-23,19:44,
23636,li***23,章,女士,100.00,2015-04-23,19:44,
23636,wa***36,赵,女士,100.00,2015-04-23,19:44,
23636,qi***88,殷,女士,100.00,2015-04-23,19:44,
23636,13***38,陆,先生,100.00,2015-04-23,19:44,
23636,a1***85,邓,先生,100.00,2015-04-23,19:44,
23636,xi***91,谢,女士,100.00,2015-04-23,19:44,
23636,de***25,邓,先生,100.00,2015-04-23,19:44,
23636,wo***10,赵,先生,500.00,2015-04-23,19:44,
23636,zq***05,张,女士,200.00,2015-04-23,19:44,
23636,ma***ma,陈,先生,100.00,2015-04-23,19:44,
23636,kt***16,熊,先生,100.00,2015-04-23,19:44,
23636,he***ay,李,女士,103.00,2015-04-23,19:44,
23636,mj***ng,马,先生,100.00,2015-04-23,19:45,
23636,bi***74,毕,先生,100.00,2015-04-23,19:45,
23636,ha***00,朱,先生,103.15,2015-04-23,19:45,
23636,zh***83,王,女士,100.00,2015-04-23,19:45,
23636,wa***36,杜,女士,100.00,2015-04-23,19:45,
23636,mm***87,黄,女士,100.00,2015-04-23,19:45,
23636,lc***xh,叶,女士,100.00,2015-04-23,19:45,
23636,VI***66,张,女士,100.00,2015-04-23,19:45,
23636,ni***23,宁,女士,100.00,2015-04-23,19:45,
23636,ha***un,韩,先生,103.16,2015-04-23,19:45,
23636,gp***68,高,女士,100.00,2015-04-23,19:45,
23636,YO***77,周,先生,100.00,2015-04-23,19:45,
23636,sh***06,王,女士,100.22,2015-04-23,19:45,
23636,ji***an,臧,女士,100.00,2015-04-23,19:45,
23636,gs***jj,于,女士,100.00,2015-04-23,19:45,
23636,ch***v2,梁,先生,100.00,2015-04-23,19:45,
23636,hu***an,胡,女士,100.00,2015-04-23,19:45,
23636,mo***al,陈,先生,100.00,2015-04-23,19:45,
23636,we***ng,位,先生,100.00,2015-04-23,19:45,
23636,le***22,雷,女士,103.00,2015-04-23,19:45,
23636,wa***wx,王,先生,100.00,2015-04-23,19:45,
23636,ka***68,史,女士,100.00,2015-04-23,19:45,
23636,la***02,朱,女士,100.00,2015-04-23,19:45,
23636,fe***87,李,女士,100.00,2015-04-23,19:45,
23636,13***09,卜,女士,100.00,2015-04-23,19:45,
23636,pr***a4,孙,先生,100.00,2015-04-23,19:45,
23636,hx***87,苏,先生,103.00,2015-04-23,19:45,
23636,bi***er,吕,先生,103.00,2015-04-23,19:45,
23636,ch***an,黎,先生,106.16,2015-04-23,19:45,
23636,z_***09,藏,先生,100.00,2015-04-23,19:45,
23636,xd***20,李,女士,100.00,2015-04-23,19:45,
23636,WQ***62,应,先生,100.00,2015-04-23,19:45,
23636,sy***23,邵,女士,203.55,2015-04-23,19:45,
23636,jh***91,姜,先生,100.00,2015-04-23,19:45,
23636,54***ng,李,女士,100.00,2015-04-23,19:45,
23636,yo***it,杨,先生,100.00,2015-04-23,19:45,
23636,x***,苏,女士,900.00,2015-04-23,19:45,
23636,zh***18,赵,先生,100.00,2015-04-23,19:45,
23636,h1***28,邢,女士,100.00,2015-04-23,19:45,
23636,wa***i1,王,先生,100.00,2015-04-23,19:45,
23636,yu***20,虞,先生,100.00,2015-04-23,19:45,
23636,mu***21,王,女士,100.00,2015-04-23,19:45,
23636,ma***mm,马,女士,103.00,2015-04-23,19:45,
23636,13***92,杨,女士,100.97,2015-04-23,19:45,
23636,ya***30,常,先生,100.00,2015-04-23,19:45,
23636,xi***yu,彭,女士,106.17,2015-04-23,19:45,
23636,ei***14,沈,女士,54675.25,2015-04-23,19:45,
23636,gu***27,胡,女士,100.00,2015-04-23,19:45,
23636,zh***11,张,女士,100.00,2015-04-23,19:45,
23636,la***02,高,先生,100.00,2015-04-23,19:45,
23636,13***94,刘,女士,100.00,2015-04-23,19:45,
23636,sa***26,崔,女士,100.00,2015-04-23,19:45,
23636,ye***ng,叶,女士,100.00,2015-04-23,19:45,
23636,Be***63,米,先生,100.00,2015-04-23,19:46,
23636,we***an,韩,先生,100.00,2015-04-23,19:46,
23636,ci***as,肖,先生,100.00,2015-04-23,19:46,
23636,15***63,职,先生,100.00,2015-04-23,19:46,
23636,zh***57,王,先生,230.93,2015-04-23,19:46,
23636,ma***cy,陈,先生,103.15,2015-04-23,19:46,
23636,dj***79,董,先生,155.00,2015-04-23,19:46,
23636,19***13,刘,女士,100.00,2015-04-23,19:46,
23636,ca***15,孔,女士,20096.37,2015-04-23,19:46,
23636,ha***bh,冯,女士,103.15,2015-04-23,19:46,
23636,h***,胡,先生,100.00,2015-04-23,19:46,
23636,li***80,刘,女士,100.00,2015-04-23,19:46,
23636,xi***02,邢,女士,100.00,2015-04-23,19:46,
23636,TJ***rt,靳,先生,106.82,2015-04-23,19:46,
23636,qi***81,汪,女士,100.00,2015-04-23,19:46,
23636,a1***49,李,先生,100.00,2015-04-23,19:46,
23636,wa***88,任,先生,100.00,2015-04-23,19:46,
23636,wa***17,王,女士,100.00,2015-04-23,19:46,
23636,VI***66,张,女士,200.00,2015-04-23,19:46,
23636,ys***30,俞,女士,100.00,2015-04-23,19:46,
23636,ch***30,陈,先生,100.00,2015-04-23,19:46,
23636,ja***88,李,先生,111.34,2015-04-23,19:46,
23636,yw***26,应,女士,100.00,2015-04-23,19:46,
23636,Be***23,张,女士,100.00,2015-04-23,19:46,
23636,go***67,宿,先生,100.00,2015-04-23,19:46,
23636,li***g2,刘,女士,100.17,2015-04-23,19:46,
23636,be***08,徐,女士,103.00,2015-04-23,19:46,
23636,su***en,孙,女士,100.00,2015-04-23,19:46,
23636,zh***ye,张,女士,100.00,2015-04-23,19:46,
23636,xy***89,徐,先生,100.00,2015-04-23,19:46,
23636,wx***pp,陈,先生,100.00,2015-04-23,19:46,
23636,Zh***ui,张,女士,100.00,2015-04-23,19:46,
23636,bi***16,毕,女士,100.00,2015-04-23,19:46,
23636,DD***AN,莫,先生,100.00,2015-04-23,19:46,
23636,li***ng,刘,女士,100.00,2015-04-23,19:47,
23636,zh***69,周,女士,100.00,2015-04-23,19:47,
23636,y1***70,余,先生,106.16,2015-04-23,19:47,
23636,xl***18,肖,女士,100.00,2015-04-23,19:47,
23636,15***15,凡,先生,100.32,2015-04-23,19:47,
23636,lq***01,梁,女士,103.00,2015-04-23,19:47,
23636,ya***ai,杨,先生,100.03,2015-04-23,19:47,
23636,tx***96,唐,女士,100.00,2015-04-23,19:47,
