编号,ID,姓,性别,投资金额,投资日期,投资时间,
23640,lu***ng,罗,先生,500.00,2015-04-23,19:47,
23640,13***26,胡,女士,100.00,2015-04-23,19:47,
23640,su***17,朱,女士,2000.00,2015-04-23,19:47,
23640,el***ng,曾,女士,500.00,2015-04-23,19:47,
23640,xi***tj,张,女士,200.00,2015-04-23,19:47,
23640,ZH***UN,张,先生,1000.00,2015-04-23,19:47,
23640,mu***23,许,先生,100.00,2015-04-23,19:47,
23640,bl***qy,白,先生,200.00,2015-04-23,19:47,
23640,ai***68,张,女士,100.00,2015-04-23,19:47,
23640,ic***ng,李,女士,150.00,2015-04-23,19:47,
23640,13***88,SHIMADA,女士,200.00,2015-04-23,19:47,
23640,xu***ng,胥,女士,1000.00,2015-04-23,19:47,
23640,ww***08,马,女士,1000.00,2015-04-23,19:47,
23640,Gj***14,顾,先生,1000.00,2015-04-23,19:47,
23640,ni***an,耿,女士,300.00,2015-04-23,19:47,
23640,13***27,刘,女士,100.00,2015-04-23,19:47,
23640,li***du,杜,女士,100.00,2015-04-23,19:47,
23640,xi***ua,胡,女士,200.00,2015-04-23,19:47,
23640,ll***26,刘,女士,100.00,2015-04-23,19:47,
23640,ab***02,谭,先生,100.00,2015-04-23,19:47,
23640,bl***qy,白,先生,200.00,2015-04-23,19:47,
23640,89***39,程,先生,500.00,2015-04-23,19:47,
23640,ja***88,陈,先生,106.21,2015-04-23,19:47,
23640,a1***09,涂,女士,200.00,2015-04-23,19:47,
23640,wl***04,王,先生,200.00,2015-04-23,19:47,
23640,wu***18,吴,女士,1000.00,2015-04-23,19:47,
23640,wa***e1,王,女士,100.00,2015-04-23,19:47,
23640,zi***ao,许,女士,100.30,2015-04-23,19:47,
23640,bl***qy,白,先生,200.00,2015-04-23,19:47,
23640,89***39,程,先生,500.00,2015-04-23,19:47,
23640,ai***68,张,女士,100.00,2015-04-23,19:47,
23640,qk***56,齐,先生,1000.00,2015-04-23,19:47,
23640,lq***52,刘,先生,500.00,2015-04-23,19:47,
23640,ch***le,俞,女士,100.86,2015-04-23,19:47,
23640,lu***ng,罗,先生,500.00,2015-04-23,19:47,
23640,xi***tj,张,女士,200.00,2015-04-23,19:47,
23640,ya***13,尹,女士,100.00,2015-04-23,19:47,
23640,sw***04,石,女士,100.00,2015-04-23,19:47,
23640,wu***an,武,女士,100.00,2015-04-23,19:47,
23640,bl***qy,白,先生,200.00,2015-04-23,19:47,
23640,bl***qy,白,先生,200.00,2015-04-23,19:47,
23640,89***39,程,先生,500.00,2015-04-23,19:47,
23640,18***59,张,先生,200.00,2015-04-23,19:47,
23640,xy***en,夏,先生,500.00,2015-04-23,19:47,
23640,gr***07,胡,女士,100.00,2015-04-23,19:47,
23640,a1***09,涂,女士,200.00,2015-04-23,19:47,
23640,qk***56,齐,先生,1000.00,2015-04-23,19:47,
23640,bl***qy,白,先生,200.00,2015-04-23,19:47,
23640,ci***ao,赵,女士,100.00,2015-04-23,19:47,
23640,89***39,程,先生,500.00,2015-04-23,19:47,
23640,xi***tj,张,女士,200.00,2015-04-23,19:47,
23640,xu***ng,胥,女士,1000.00,2015-04-23,19:47,
23640,oy***yy,刘,先生,500.00,2015-04-23,19:47,
23640,wh***70,王,女士,100.00,2015-04-23,19:47,
23640,zz***ry,张,女士,103.00,2015-04-23,19:47,
23640,wa***e1,王,女士,100.00,2015-04-23,19:47,
23640,co***xu,徐,女士,100.00,2015-04-23,19:47,
23640,ma***16,胡,女士,10032.30,2015-04-23,19:47,
23640,fu***39,林,先生,100.00,2015-04-23,19:47,
23640,me***24,孟,女士,500.00,2015-04-23,19:47,
